freq,currency,estruct,ecase,geo\TIME_PERIOD,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
A,PPS,GRS,P1_NCH_AW67,NL,20373.92,21220.16,22025.89,22257.32,23463.37,24262.19,25800.12,26949.89,27562.23,27578.96,27620.9,27946.05,28058.45,28681.56,28420.36,29081.43,28989.86,29683.99,30226.84,30312.78,31556.22,32674.72,34387.57,35580.04,37683.36
A,PPS,GRS,P1_NCH_AW67,NO,17187.48,18522.23,19602.14,19895.0,20735.67,21557.85,22845.16,24882.38,25565.39,25562.05,26003.09,26638.35,27322.2,28059.19,28292.41,27391.55,26587.02,27690.78,28328.92,28800.66,28938.23,30718.38,32228.97,34360.19,36065.27
A,PPS,GRS,P1_NCH_AW67,PL,6470.05,6855.93,7041.25,7442.51,7443.31,7465.68,7882.4,8968.76,9320.54,9326.12,10071.26,10701.16,11182.98,11611.79,12272.73,12824.17,13101.68,13664.83,14449.35,15256.24,17033.72,16288.18,17643.1,18831.37,21087.21
A,PPS,GRS,P1_NCH_AW67,PT,9131.82,9364.69,9459.66,9989.09,10250.43,10815.46,11142.02,11342.67,11565.63,11685.51,11913.39,11856.42,12035.57,12377.79,12150.3,12228.64,12171.95,12173.52,12612.6,13187.08,12967.71,13952.79,14917.33,16220.37,17447.15
A,PPS,GRS,P1_NCH_AW67,RO,,,,,,,,,6033.84,6108.94,6655.16,6988.49,7120.04,7155.92,7584.32,8326.4,9207.09,9950.46,12707.64,13839.38,14628.22,15310.89,16101.82,18289.11,22113.41
A,PPS,GRS,P1_NCH_AW67,SE,16056.67,16550.82,16880.24,17111.03,18094.65,18767.61,19697.34,20921.73,21897.22,21623.53,21665.0,22119.51,22975.69,22967.18,23184.44,23219.16,23013.3,23096.34,23366.65,23378.72,23758.58,24438.81,25362.89,26379.12,27440.95
A,PPS,GRS,P1_NCH_AW67,SI,7750.48,8518.28,9190.48,9982.79,10703.88,11104.48,11548.05,12018.76,12739.02,12284.07,13033.29,13526.9,13734.23,13860.32,13960.86,14095.83,14138.68,14585.89,15056.53,15629.59,16163.04,17127.18,17916.85,19393.78,20772.09
A,PPS,GRS,P1_NCH_AW67,SK,7601.31,8177.57,8262.03,7948.0,8133.84,8576.78,8632.19,8342.76,8632.98,8449.66,9089.93,9329.09,9438.93,9779.98,10203.78,10415.22,9722.01,9550.34,9870.59,10244.09,10807.51,11737.59,12303.56,13778.11,14809.06
A,PPS,GRS,P1_NCH_AW67,TR,9588994763.36,9395498150.14,9060994768.87,8510274609.36,8678.39,9226.92,8649.92,7120.49,7817.75,8199.55,8704.01,9105.83,9476.85,9928.88,10400.86,11252.23,12129.25,12186.55,12541.7,13774.12,13533.05,13126.9,13988.33,18600.17,34016.17
A,PPS,GRS,P1_NCH_AW67,UK,18194.77,19383.74,19809.87,20894.53,22242.48,22523.49,23566.21,24582.78,24236.78,23100.51,23730.24,23260.82,23514.36,23086.48,22776.28,23277.06,23738.82,24599.98,25083.54,26018.99,,,,,
A,PPS,GRS,P1_NCH_AW67,US,18822.96,19247.7,19759.13,20462.32,20715.44,21333.99,22154.18,23636.89,23956.08,24012.95,24575.29,24879.74,25338.51,25462.72,25958.77,26578.91,26228.86,26826.77,27222.1,26981.2,27983.86,28859.89,29290.06,31208.04,32543.13
A,PPS,GRS,P1_NCH_AW80,AT,22201.11,22117.32,22873.82,24305.25,24823.07,25945.31,26889.32,27682.43,28292.74,28348.22,28882.88,29552.42,30142.37,30924.04,31324.86,32152.57,32659.84,32963.75,33581.73,34196.1,35143.98,37195.65,39074.39,40754.64,44170.47
A,PPS,GRS,P1_NCH_AW80,BE,23214.31,24196.52,25385.21,25312.27,26081.78,26872.6,27442.68,28023.41,29391.47,30197.83,31207.29,32105.88,32924.46,33053.04,33420.99,33447.75,32847.16,33274.93,33938.27,34659.68,35421.01,35563.87,37482.89,40156.43,41470.6
A,PPS,GRS,P1_NCH_AW80,BG,,,,,,,,,5186.4,5612.91,6108.27,6659.53,7087.36,7628.29,8344.03,8907.37,9635.5,10284.25,10827.61,11722.12,12353.25,13839.85,15241.25,17237.34,19300.0
A,PPS,GRS,P1_NCH_AW80,CH,26196.46,27209.25,28457.83,28955.26,29733.41,30313.1,31371.0,33683.14,34079.69,34245.76,34547.13,35358.1,37593.31,38791.53,37490.08,38132.03,38901.58,39091.09,39482.5,40159.56,40875.54,43383.34,44287.38,46150.01,47129.43
A,PPS,GRS,P1_NCH_AW80,CY,,,,,,14342.04,15170.6,16505.9,,,,,,,17490.38,,,18875.19,19242.86,19558.85,19792.88,20081.01,21769.9,23649.06,24697.67
A,PPS,GRS,P1_NCH_AW80,CZ,7077.66,7762.35,8067.82,8643.41,9102.36,9608.98,10071.96,10921.03,11811.21,12157.45,12489.05,12851.41,13139.67,13271.26,13833.92,14086.61,14503.87,15346.16,16142.31,17042.48,16778.73,16715.68,17404.68,18636.81,19764.19
A,PPS,GRS,P1_NCH_AW80,DE,24767.58,25434.67,26331.49,27135.95,28222.22,28848.04,29290.81,30216.83,30977.88,30380.98,31465.62,33024.13,33859.21,33848.15,34701.21,35214.3,35936.08,36719.98,38137.73,38714.14,38159.73,39405.19,42330.72,44555.62,46664.07
A,PPS,GRS,P1_NCH_AW80,DK,21453.46,21585.87,22436.28,22944.33,23729.86,23912.13,25092.66,26846.73,27842.19,28098.52,28827.52,29282.84,29538.29,29687.45,29700.46,30315.38,29901.73,30967.44,31965.08,32295.24,33108.22,34512.26,34246.84,36234.12,37676.75
A,PPS,GRS,P1_NCH_AW80,EA19,,,,,,22552.43,23194.42,23880.93,24686.72,24771.45,25509.51,26291.39,26868.73,27270.05,27618.93,27988.0,28238.85,28594.36,29203.14,29771.83,29532.46,30492.78,31883.82,,
A,PPS,GRS,P1_NCH_AW80,EA20,,,,,,,,,,,,,,27081.88,27430.49,27801.48,28046.45,28397.63,29001.78,29603.88,29347.43,30570.05,32387.4,34170.7,35714.24
A,PPS,GRS,P1_NCH_AW80,EE,5236.11,5591.92,6290.69,6814.07,7152.39,7700.51,8565.01,9760.95,10640.37,10252.28,10638.51,11173.21,11659.12,12225.73,12743.93,13466.87,14251.44,14833.4,15167.27,15848.15,16028.92,16245.13,16299.11,17880.91,18968.36
A,PPS,GRS,P1_NCH_AW80,EL,14024.71,14683.46,16428.22,17768.83,19402.92,19651.61,21129.71,20600.12,20565.73,20627.17,19804.3,19576.67,19354.3,18226.1,19231.14,18557.12,18245.58,18281.26,18356.77,18690.68,16934.25,18387.91,20309.4,22450.53,23513.21
A,PPS,GRS,P1_NCH_AW80,ES,15285.3,15852.19,16602.44,17010.66,17114.02,17570.29,17984.23,18257.26,19194.72,19518.91,19891.1,20417.61,20880.42,21390.41,21772.73,22334.56,22197.12,22421.08,22348.06,22755.15,21285.23,23347.0,24591.8,26577.66,27850.33
A,PPS,GRS,P1_NCH_AW80,EU15,20566.33,21297.07,21921.11,22462.96,23244.18,23864.32,24640.34,25454.84,26069.37,25877.55,26591.09,27147.87,27707.47,27940.32,28148.62,28549.28,28837.88,29311.1,29915.71,30489.9,,,,,
A,PPS,GRS,P1_NCH_AW80,EU27_2020,,,,,,,,,,,,,,24388.28,24755.95,25136.29,25416.76,25836.35,26594.16,27259.27,27309.46,28288.14,29998.02,31802.83,33569.1
A,PPS,GRS,P1_NCH_AW80,EU28,,,,,,,,,,,,,,24863.1,25122.1,25533.91,25855.06,26358.28,27086.93,27773.94,,,,,
A,PPS,GRS,P1_NCH_AW80,FI,16689.3,16961.6,17807.49,18310.01,19461.91,20333.82,21575.74,23600.39,24940.85,25257.0,25864.38,26176.44,26496.9,26924.41,27002.21,27512.58,27785.06,28243.01,28688.2,29214.09,30435.65,31358.83,32269.43,34029.27,34020.12
A,PPS,GRS,P1_NCH_AW80,FR,19373.02,20337.12,20965.33,20793.44,21134.8,22233.0,22716.88,23483.93,24034.36,24311.41,24844.38,25470.04,25835.34,26506.44,26803.44,27121.13,26955.38,26934.23,27137.62,27580.56,26678.99,27697.28,29797.25,31083.24,32058.66
A,PPS,GRS,P1_NCH_AW80,HR,,,,,,,,,,,,,,12900.72,13260.99,13679.07,13837.87,14256.8,14724.23,15102.53,15812.13,16740.85,17536.29,19438.33,21411.3
A,PPS,GRS,P1_NCH_AW80,HU,6434.31,7036.16,7690.4,8176.73,8456.46,8934.03,9543.53,9840.2,10587.52,10930.74,11287.57,12008.43,12546.05,12953.14,13132.61,13345.45,13765.1,14644.55,15662.86,16765.11,17337.44,17777.72,19064.99,20701.39,23390.5
A,PPS,GRS,P1_NCH_AW80,IE,19514.6,20752.31,20698.06,21898.49,23190.22,24124.77,24856.04,25799.81,26419.32,26540.83,27933.8,27546.95,27910.49,27768.48,27117.61,27260.01,27660.31,27675.89,28165.74,31005.73,30463.99,32420.76,33245.53,35783.81,37423.84
A,PPS,GRS,P1_NCH_AW80,IS,20187.4,20886.96,21204.02,22603.05,23925.03,27649.31,29551.04,31690.34,30274.02,24223.34,23898.78,25219.01,26716.72,28018.95,29578.49,30807.55,31273.45,32325.23,32351.89,32584.27,34497.63,35038.83,36418.02,38208.43,40221.1
A,PPS,GRS,P1_NCH_AW80,IT,17212.29,17371.25,17373.45,17791.38,17940.2,18566.33,19258.2,19765.24,20987.0,21233.43,22170.28,22318.25,22499.04,22804.88,22748.24,22960.21,23479.03,23688.38,23978.78,24693.68,25337.75,26220.3,26707.74,28037.7,29132.88
A,PPS,GRS,P1_NCH_AW80,JP,19137.42,19945.68,20550.98,21364.47,21978.45,23575.71,24342.24,25067.52,25572.14,24991.91,25341.32,26306.43,27521.85,28278.96,28176.81,29054.72,26957.16,26622.81,26889.38,25619.92,25254.71,25764.48,27032.18,28508.32,29336.67
A,PPS,GRS,P1_NCH_AW80,LT,4612.23,4674.32,4942.04,5533.17,5866.53,6273.28,6976.12,8180.35,8982.07,8338.85,8382.1,8507.09,8877.68,9527.37,10045.07,10757.17,11513.82,12373.17,13229.24,18161.31,19264.97,20739.76,21479.97,23198.22,25098.91
A,PPS,GRS,P1_NCH_AW80,LU,25762.09,26636.79,27399.37,28328.53,28285.12,29561.56,30879.17,31325.79,32510.42,32234.83,32460.22,33123.15,33792.66,34653.1,34915.29,35602.44,35318.63,36180.26,37648.73,36902.19,37521.26,37797.36,40018.09,43560.09,44367.86
A,PPS,GRS,P1_NCH_AW80,LV,3029.06,3321.46,3565.66,4197.61,4599.64,5211.61,5795.92,6887.81,7722.11,7868.17,8352.92,8408.57,8551.65,9117.06,9656.51,10487.51,10896.12,11723.94,12405.48,13148.69,13917.62,16259.67,16375.95,17936.95,19672.25
A,PPS,GRS,P1_NCH_AW80,MT,,,,,,15503.71,15467.82,15889.32,16923.44,16985.85,18056.69,19537.85,20101.34,20119.94,19537.6,19966.8,20673.98,20796.35,21567.88,23194.99,23133.09,20910.91,22721.93,24042.59,26842.33
A,PPS,GRS,P1_NCH_AW80,NL,24327.07,25337.51,26299.57,26575.9,28015.97,28969.78,30806.11,32178.98,32910.13,32930.1,32980.18,33368.42,33502.63,34246.64,33934.76,34724.1,34614.75,35443.57,36091.75,36194.36,37679.06,39014.59,41059.79,42483.63,44995.07
A,PPS,GRS,P1_NCH_AW80,NO,20522.37,22116.09,23405.54,23755.22,24759.01,25740.72,27277.81,29710.3,30525.84,30521.86,31048.46,31806.98,32623.52,33503.51,33781.99,32706.33,31745.69,33063.62,33825.57,34388.84,34553.12,36678.66,38482.35,41027.09,43063.01
A,PPS,GRS,P1_NCH_AW80,PL,7725.43,8186.19,8407.47,8886.57,8887.54,8914.25,9411.82,10708.97,11129.0,11135.66,12025.38,12777.5,13352.82,13864.82,14654.0,15312.44,15643.79,16316.22,17252.96,18216.4,20338.77,19448.57,21066.39,22485.21,25178.75
A,PPS,GRS,P1_NCH_AW80,PT,10903.67,11181.73,11295.13,11927.27,12239.31,12913.97,13303.91,13543.48,13809.71,13952.86,14224.94,14156.92,14370.84,14779.46,14507.83,14601.37,14533.66,14535.55,15059.82,15745.77,15483.82,16660.04,17811.74,19367.61,20832.41
A,PPS,GRS,P1_NCH_AW80,RO,,,,,,,,,7204.58,7294.26,7946.45,8344.46,8501.54,8544.38,9055.9,9941.98,10993.53,11881.14,15173.3,16524.63,17466.53,18281.67,19226.06,21837.74,26404.07
A,PPS,GRS,P1_NCH_AW80,SE,19172.14,19762.17,20155.51,20431.08,21605.55,22409.09,23519.21,24981.17,26145.93,25819.14,25868.66,26411.36,27433.66,27423.5,27682.91,27724.37,27478.57,27577.72,27900.48,27914.89,28368.46,29180.67,30284.05,31497.45,32765.31
A,PPS,GRS,P1_NCH_AW80,SI,9254.3,10171.09,10973.72,11919.75,12780.75,13259.09,13788.72,14350.76,15210.77,14667.54,15562.14,16151.52,16399.08,16549.63,16669.69,16830.84,16882.01,17415.98,17977.95,18662.2,19299.15,20450.37,21393.25,23156.75,24802.5
A,PPS,GRS,P1_NCH_AW80,SK,9076.19,9764.26,9865.12,9490.16,9712.04,10240.95,10307.1,9961.5,10308.03,10089.14,10853.66,11139.21,11270.36,11677.59,12183.61,12436.08,11608.37,11403.4,11785.78,12231.75,12904.49,14015.02,14690.81,16451.47,17682.45
A,PPS,GRS,P1_NCH_AW80,TR,11449545986.1,11218505253.9,10819098231.49,10161521921.62,10362.26,11017.22,10328.27,8502.08,9334.63,9790.5,10392.85,10872.63,11315.64,11855.38,12418.94,13435.49,14482.69,14551.11,14975.16,16446.72,16158.87,15673.91,16702.49,22209.16,40616.33
A,PPS,GRS,P1_NCH_AW80,UK,21725.1,23144.76,23653.58,24948.69,26558.18,26893.72,28138.76,29352.58,28939.43,27582.7,28334.62,27774.11,28076.84,27565.94,27195.56,27793.51,28344.86,29373.11,29950.49,31067.45,,,,,
A,PPS,GRS,P1_NCH_AW80,US,22475.18,22982.33,23592.98,24432.62,24734.85,25473.42,26452.75,28223.15,28604.28,28672.18,29343.63,29707.15,30254.94,30403.25,30995.54,31736.01,31318.04,32031.95,32504.0,32216.36,33413.57,34459.57,34973.21,37263.34,38857.46
A,PPS,NET,CPL_CH2_AW100,AT,23547.23,23260.37,23900.86,25252.99,25603.36,26659.77,27332.01,27848.28,28170.75,29278.33,29630.84,29903.79,30218.52,30669.85,30901.94,31498.94,33248.33,33338.83,33746.94,36354.59,38115.04,39215.5,43461.87,43757.34,47409.25
A,PPS,NET,CPL_CH2_AW100,BE,22136.75,22847.38,23980.72,24227.53,25434.63,26161.93,26714.28,27270.66,28447.76,29289.72,29821.57,30614.67,31458.04,31808.53,32194.56,32373.36,32473.92,32916.18,33752.99,34923.99,35788.62,35902.11,37142.84,40120.16,41525.62
A,PPS,NET,CPL_CH2_AW100,BG,,,,,,,,,5673.8,6293.09,6850.43,7350.68,7773.61,8320.03,9233.2,9777.15,10532.88,11085.09,11606.64,12438.79,13019.99,15246.9,16741.9,18669.78,20898.7
A,PPS,NET,CPL_CH2_AW100,CH,30821.33,31958.89,33363.55,34017.17,34935.98,35590.44,37026.85,39581.17,41011.63,40821.51,41078.72,42161.51,44885.9,46468.34,45162.84,45962.03,46698.57,46907.61,47289.04,47986.24,48634.12,51294.23,52477.45,54594.04,55783.24
A,PPS,NET,CPL_CH2_AW100,CY,,,,,,17534.44,18497.56,20084.43,,,,,,,21255.45,,,22902.84,23176.64,23360.86,23282.75,23238.99,24702.53,26526.68,27383.53
A,PPS,NET,CPL_CH2_AW100,CZ,9318.12,9919.42,10225.59,10617.6,10916.63,11841.18,12585.59,14497.39,15784.49,16148.79,16485.24,15752.23,16242.91,16430.29,16974.2,17263.16,18160.47,19041.64,20137.37,20883.41,20435.41,21779.17,22444.51,23790.56,22791.38
A,PPS,NET,CPL_CH2_AW100,DE,24148.03,24996.58,25873.41,26326.25,27703.84,28116.85,28342.8,29251.46,30013.49,30150.64,31624.03,32712.75,33402.7,33487.65,34232.77,34670.4,35296.9,36035.96,37363.42,38146.74,38597.21,39689.91,42117.07,44849.23,46768.15
A,PPS,NET,CPL_CH2_AW100,DK,19261.61,19510.72,20390.52,20866.99,21732.13,21950.86,22960.62,24446.22,25404.01,25838.9,27071.5,27338.17,27502.95,27781.18,27895.66,28318.92,27943.04,28954.53,30932.45,31069.64,31814.36,32172.7,31653.2,33348.28,34709.56
A,PPS,NET,CPL_CH2_AW100,EA19,,,,,,23066.02,23592.75,24343.16,25149.02,25426.86,26116.89,26628.84,27085.02,27432.61,27789.58,28219.51,28503.13,28836.62,29447.88,30159.63,30426.56,31382.35,32271.63,,
A,PPS,NET,CPL_CH2_AW100,EA20,,,,,,,,,,,,,,27349.0,27664.78,28043.82,28321.36,28653.32,29261.53,30034.55,30355.82,31401.25,33242.89,35298.08,36756.07
A,PPS,NET,CPL_CH2_AW100,EE,5853.59,6259.63,6949.35,7428.36,8141.27,8900.46,10375.0,11469.65,12973.02,12036.1,12329.97,12811.18,13242.47,13849.16,14332.84,16075.95,17051.86,17605.94,18748.37,19332.47,19411.14,19266.02,18853.94,20671.75,20750.02
A,PPS,NET,CPL_CH2_AW100,EL,16063.95,16978.81,18682.41,20128.41,21497.81,21730.91,22911.06,22844.16,23034.53,23208.13,22701.56,21389.65,21170.41,19061.17,20175.46,19940.32,19396.22,19416.35,19839.45,20157.48,18719.49,20453.49,21751.13,23641.17,24778.75
A,PPS,NET,CPL_CH2_AW100,ES,16905.69,17417.8,18114.96,18714.28,18709.27,19116.7,19481.94,19941.93,21224.19,21423.44,21326.96,21779.52,22129.29,22643.61,23015.71,24027.33,23883.62,24129.01,23988.14,24372.99,23001.89,24953.65,26105.19,27961.8,29031.27
A,PPS,NET,CPL_CH2_AW100,EU15,20677.2,21669.84,22331.84,22769.79,23561.8,24162.22,24839.9,25710.23,26421.42,26433.14,27109.95,27466.16,27840.55,28070.35,28315.15,28800.59,29105.6,29548.6,30152.13,30872.9,,,,,
A,PPS,NET,CPL_CH2_AW100,EU27_2020,,,,,,,,,,,,,,24727.65,25067.33,25474.13,26084.11,26530.12,27159.52,27915.16,28501.32,29365.86,31154.59,33088.7,34871.48
A,PPS,NET,CPL_CH2_AW100,EU28,,,,,,,,,,,,,,25140.84,25423.5,25929.03,26499.47,27041.41,27642.48,28382.44,,,,,
A,PPS,NET,CPL_CH2_AW100,FI,15697.47,16143.5,16977.43,17534.95,18824.3,19527.36,20751.18,22624.06,23818.49,24404.79,24890.68,25171.17,25495.87,25599.02,25508.39,25728.99,25981.94,26561.42,26884.14,27343.89,28158.67,28847.45,29835.99,31084.39,31575.21
A,PPS,NET,CPL_CH2_AW100,FR,20326.12,21365.94,22001.42,21728.55,22091.86,23090.87,23528.99,24266.85,24827.99,25036.16,25555.81,26155.74,26486.11,27348.33,27557.97,27808.42,27609.7,27568.94,28026.26,28856.91,28398.85,28792.27,30897.8,32269.52,33292.82
A,PPS,NET,CPL_CH2_AW100,HR,,,,,,,,,,,,,,13808.89,14189.66,14616.76,14765.54,15175.02,15624.25,15994.55,16711.4,17656.5,18412.39,20288.92,21411.3
A,PPS,NET,CPL_CH2_AW100,HU,6395.61,6881.87,7626.47,8439.47,8489.64,8991.55,9455.71,9265.51,9979.14,10294.17,11473.73,12914.65,13260.61,13690.57,13758.74,13866.83,14628.92,15506.04,16534.49,17581.96,17845.6,18047.36,18882.07,20039.48,22274.81
A,PPS,NET,CPL_CH2_AW100,IE,21735.24,23800.42,24476.34,26294.48,27947.74,29289.06,30364.07,31807.6,32621.64,32014.31,32970.94,32066.61,32208.4,31449.09,30603.67,31045.34,31825.67,31844.68,32158.07,34149.28,33345.36,34942.87,36020.94,38652.44,40133.28
A,PPS,NET,CPL_CH2_AW100,IS,22982.87,23759.23,23351.48,24691.21,25740.17,29374.39,31323.54,33759.79,32544.31,27331.12,26230.56,26952.8,28946.57,29693.35,31116.26,31784.29,32173.48,33838.29,34462.95,34795.13,36944.62,37511.71,38815.09,40227.45,43138.84
A,PPS,NET,CPL_CH2_AW100,IT,17519.27,17918.49,18198.6,18749.31,18742.23,19688.35,20163.47,20973.39,21960.67,22111.79,22766.78,22655.43,22744.61,23194.13,23098.28,23257.13,23767.45,23987.34,24219.96,24788.75,26119.61,27198.45,28806.82,30513.21,30972.99
A,PPS,NET,CPL_CH2_AW100,JP,20143.93,20978.19,21567.67,22920.5,23660.3,25294.11,26281.28,26963.66,27476.77,26943.45,28088.1,28876.42,29246.6,30017.35,29736.16,30516.93,28251.52,27886.12,28109.19,26771.84,26487.74,27018.91,28289.02,29694.5,31516.64
A,PPS,NET,CPL_CH2_AW100,LT,4107.54,4161.02,4443.1,5174.58,5753.84,6354.73,7047.74,8328.28,9230.79,8888.64,8965.19,9057.72,9392.58,10001.33,10604.3,11278.12,11749.71,13047.22,14481.09,16887.79,19433.05,20207.16,20592.06,21989.01,23847.71
A,PPS,NET,CPL_CH2_AW100,LU,31606.59,33081.14,34991.38,36086.75,36011.89,37397.07,38822.5,38813.21,40099.13,39976.48,39978.61,40111.44,40979.92,41520.66,41555.67,41948.86,41497.5,43043.38,44478.08,43375.58,43409.11,43542.92,45824.16,48839.66,50107.57
A,PPS,NET,CPL_CH2_AW100,LV,3300.17,3565.64,3876.49,4463.28,4788.45,5287.38,5784.99,7008.45,8034.11,8240.0,8445.15,8479.46,8573.97,9186.36,10164.55,11122.82,11535.37,12210.13,12967.36,13834.84,14671.44,17242.06,18047.61,19279.1,20659.05
A,PPS,NET,CPL_CH2_AW100,MT,,,,,,17760.85,17514.1,17961.13,19376.13,19438.91,20438.05,21591.48,21992.63,22080.46,21515.19,21918.68,22623.04,22604.66,23214.93,24642.99,24396.04,22780.17,24451.29,25839.36,28809.44
A,PPS,NET,CPL_CH2_AW100,NL,23584.3,25106.47,26101.43,26260.92,27200.62,28134.98,29920.65,31197.86,31666.49,31850.69,31491.51,31684.67,31481.76,32334.19,32372.28,32933.66,32755.82,33446.09,33866.82,34486.26,37115.99,38514.63,40130.23,42669.27,45943.42
A,PPS,NET,CPL_CH2_AW100,NO,20707.31,22039.76,23203.96,23585.12,24521.55,25633.72,27026.32,29134.74,29801.6,29884.19,30340.62,30945.55,31777.54,32557.24,32426.9,31399.53,30680.9,32064.8,32361.07,33008.34,33062.21,34950.91,36451.09,38891.46,41266.65
A,PPS,NET,CPL_CH2_AW100,PL,7518.6,7996.25,8243.17,8666.42,8632.15,8604.83,9082.43,10573.65,11431.45,11438.29,12352.19,13124.75,13715.7,14196.86,14903.85,15519.41,19494.28,21182.42,21304.02,21889.27,25104.33,23971.23,26660.73,27492.47,32260.78
A,PPS,NET,CPL_CH2_AW100,PT,11722.07,12586.07,12737.07,13477.44,13676.02,14584.48,15027.03,15319.29,15857.97,16165.46,16409.45,16036.52,16255.63,16284.01,16002.9,15847.78,16412.82,16370.24,16896.01,17544.58,17230.19,18377.01,19477.96,21138.72,23499.02
A,PPS,NET,CPL_CH2_AW100,RO,,,,,,,,,7048.88,7396.93,7966.51,8224.45,8080.85,8777.64,9206.11,10894.53,11880.89,11859.18,12743.21,13797.21,15117.55,16281.5,17135.89,19333.48,23220.39
A,PPS,NET,CPL_CH2_AW100,SE,17737.51,18725.16,19482.78,19542.91,20508.19,21299.48,22710.25,25056.78,26332.58,26428.85,26697.2,27180.13,28139.73,27997.74,28454.4,28396.21,27983.3,27988.64,28545.04,28767.65,29154.86,30010.49,31114.02,32354.79,33924.67
A,PPS,NET,CPL_CH2_AW100,SI,10395.74,11350.69,12218.52,13236.08,14128.79,15060.54,15552.55,16041.82,17132.48,16573.1,17421.81,18003.55,18278.78,18454.66,18512.63,18652.41,18643.38,19100.42,19529.79,20101.08,20027.47,20975.56,22017.11,23828.29,24416.44
A,PPS,NET,CPL_CH2_AW100,SK,10759.45,11394.61,11705.0,11143.18,11754.5,12384.57,12366.14,11843.6,12039.12,12257.84,13106.0,13085.91,13254.32,13757.7,14264.24,14476.1,13416.95,13061.62,13339.77,13761.71,14620.45,15935.96,17396.37,22287.0,23680.34
A,PPS,NET,CPL_CH2_AW100,TR,10199514785.48,9687748663.59,9450583211.79,8920959411.33,9008.58,9570.8,8990.39,7460.95,8812.2,9242.77,9774.54,10217.67,10617.2,11079.37,11565.46,12489.12,13496.19,13410.12,13712.1,14979.36,14733.04,14201.73,15170.87,20183.78,36365.57
A,PPS,NET,CPL_CH2_AW100,UK,21564.95,23628.27,24076.33,25019.6,26537.49,26838.66,28030.76,29126.56,29283.77,28129.79,28805.21,28361.6,28184.69,27924.63,27694.81,28547.16,29040.71,30022.08,30571.66,31698.11,,,,,
A,PPS,NET,CPL_CH2_AW100,US,24046.11,24753.74,25416.47,27238.82,27551.63,28359.62,29309.25,30998.73,32237.07,32208.6,32564.19,32971.16,33500.9,32939.99,33476.01,34235.12,33695.16,34313.27,35853.15,35460.12,40632.3,42762.17,37900.03,40402.73,41971.55
A,PPS,NET,CPL_CH2_AW100_100,AT,42366.6,41895.96,43120.74,45570.87,45693.64,47738.91,49064.35,50104.35,50784.02,52504.45,53202.95,53863.49,54525.6,55453.08,55901.13,57029.04,60489.33,60701.79,61483.06,64313.43,67078.4,69669.78,75416.69,77312.51,83869.65
A,PPS,NET,CPL_CH2_AW100_100,BE,35728.77,37106.68,39102.08,39664.86,41407.98,42612.18,43539.42,44435.8,46381.49,47784.69,48871.1,50202.52,51601.41,52109.13,52720.2,53031.24,53140.02,53961.78,55617.32,57285.14,58568.37,58642.88,61117.67,65918.09,68222.23
A,PPS,NET,CPL_CH2_AW100_100,BG,,,,,,,,,10749.98,11786.73,12890.74,13051.01,13889.45,14949.53,16352.2,17456.22,18965.53,20132.66,21083.88,22816.65,24038.8,28505.52,31155.05,35514.04,39515.49
A,PPS,NET,CPL_CH2_AW100_100,CH,55774.44,57802.13,60365.99,61678.89,63291.04,64511.11,67172.52,71725.74,73887.97,73826.08,74292.6,76247.66,81183.5,83927.14,81702.77,83162.07,84405.98,84781.94,85413.74,86651.65,87803.35,92546.59,94700.61,98580.19,100777.11
A,PPS,NET,CPL_CH2_AW100_100,CY,,,,,,34332.55,36266.13,39416.96,,,,,,,41117.56,,,44336.07,44901.07,45254.79,45081.46,45024.42,47880.35,51353.55,53005.02
A,PPS,NET,CPL_CH2_AW100_100,CZ,14472.09,15844.14,16356.76,17435.34,18274.66,19325.33,20602.91,23048.56,24753.89,25589.82,26255.47,26820.5,27559.45,27860.16,28888.67,29395.26,30651.93,31469.88,34039.93,34434.46,34892.39,35997.93,37433.43,39713.77,40725.49
A,PPS,NET,CPL_CH2_AW100_100,DE,38583.24,40187.88,41604.01,42359.54,44632.42,45630.3,46080.35,47755.52,49145.53,48921.42,52475.87,54514.87,55787.31,56000.2,57294.89,58047.95,59149.06,60436.97,62753.48,64163.87,64099.21,66761.57,71446.18,75947.2,79606.24
A,PPS,NET,CPL_CH2_AW100_100,DK,33208.76,33845.34,35545.78,36366.31,38419.96,38804.41,40611.94,43271.25,44962.65,46346.12,48527.36,49125.49,49475.9,50003.16,50177.05,50989.01,50302.93,52125.13,53805.89,54209.59,55583.92,58362.27,57674.7,60875.97,63283.29
A,PPS,NET,CPL_CH2_AW100_100,EA19,,,,,,40344.31,41368.64,42713.7,44203.78,44639.58,46205.21,47139.99,47963.86,48459.2,49112.08,49956.05,50470.84,51106.89,52201.31,53440.82,53639.45,55632.67,57854.54,,
A,PPS,NET,CPL_CH2_AW100_100,EA20,,,,,,,,,,,,,,48335.61,48908.77,49653.86,50154.61,50804.33,51882.61,53161.43,53328.09,55710.66,59167.78,62738.66,65352.75
A,PPS,NET,CPL_CH2_AW100_100,EE,10697.0,11432.14,12710.05,13668.33,14691.07,16142.77,18569.36,20929.47,23417.34,21983.05,22541.34,23535.77,24433.49,25680.61,26665.78,29327.34,31075.28,33537.76,34419.76,35515.44,35712.06,35595.69,35014.26,38218.89,39597.7
